Name,Code,Org_Latitude,Org_Longitude,Org_Altitude,Correct_Latitude,Correct_Longitude,Correct_Altitude,Latitude,Longitude,Altitude,AntennaHeight,Northing,Easting,Height,State,Satellite_Lock,Satellite_View,PDOP,HRMS,VRMS,Age,Date,Time,Base_ID,Base_Latitude,Base_Longitude,Base_Altitude,Base_Distance,CompensationMode,InclineAngle,AzimuthAngle,Correct_n,Correct_e,Correct_h
67,,045d28m43.0839060000s,009d13m34.4017380000s,162.491,0.0000000000000000,0.0000000000000000,0.000000,045d28m43.0839060000s,009d13m34.4017380000s,160.475,2.016,5036147.742,517680.739,160.475,FIXED,27,37,1.150,0.014,0.017,0.0,2023-11-13,11:31:37,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,237.645,0,0.00000000,270.00000000,0.000,0.000,0.000
68,,045d28m43.0888860000s,009d13m34.4337900000s,162.499,0.0000000000000000,0.0000000000000000,0.000000,045d28m43.0888860000s,009d13m34.4337900000s,160.483,2.016,5036147.897,517681.434,160.483,FIXED,27,37,1.150,0.014,0.017,0.0,2023-11-13,11:31:38,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,236.979,0,0.00000000,270.00000000,0.000,0.000,0.000
69,,045d28m43.0903380000s,009d13m34.4672100000s,162.517,0.0000000000000000,0.0000000000000000,0.000000,045d28m43.0903380000s,009d13m34.4672100000s,160.501,2.016,5036147.944,517682.160,160.501,FIXED,27,37,1.150,0.014,0.017,0.0,2023-11-13,11:31:39,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,236.268,0,0.00000000,270.00000000,0.000,0.000,0.000
70,,045d28m43.0893720000s,009d13m34.4986440000s,162.519,0.0000000000000000,0.0000000000000000,0.000000,045d28m43.0893720000s,009d13m34.4986440000s,160.503,2.016,5036147.916,517682.842,160.503,FIXED,27,38,1.150,0.014,0.017,0.0,2023-11-13,11:31:40,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,235.593,0,0.00000000,270.00000000,0.000,0.000,0.000
71,,045d28m43.0904880000s,009d13m34.5309600000s,162.490,0.0000000000000000,0.0000000000000000,0.000000,045d28m43.0904880000s,009d13m34.5309600000s,160.474,2.016,5036147.953,517683.544,160.474,FIXED,27,38,1.150,0.014,0.017,0.0,2023-11-13,11:31:41,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,234.911,0,0.00000000,270.00000000,0.000,0.000,0.000
72,,045d28m43.0929960000s,009d13m34.5610200000s,162.525,0.0000000000000000,0.0000000000000000,0.000000,045d28m43.0929960000s,009d13m34.5610200000s,160.509,2.016,5036148.032,517684.196,160.509,FIXED,27,38,1.150,0.014,0.017,0.0,2023-11-13,11:31:42,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,234.274,0,0.00000000,270.00000000,0.000,0.000,0.000
73,,045d28m43.0934880000s,009d13m34.5891360000s,162.541,0.0000000000000000,0.0000000000000000,0.000000,045d28m43.0934880000s,009d13m34.5891360000s,160.525,2.016,5036148.049,517684.806,160.525,FIXED,28,38,1.150,0.014,0.017,0.0,2023-11-13,11:31:43,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,233.673,0,0.00000000,270.00000000,0.000,0.000,0.000
74,,045d28m43.0945800000s,009d13m34.6164300000s,162.532,0.0000000000000000,0.0000000000000000,0.000000,045d28m43.0945800000s,009d13m34.6164300000s,160.516,2.016,5036148.084,517685.399,160.516,FIXED,29,35,1.150,0.014,0.017,0.0,2023-11-13,11:31:44,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,233.096,0,0.00000000,270.00000000,0.000,0.000,0.000
75,,045d28m43.0952400000s,009d13m34.6445520000s,162.553,0.0000000000000000,0.0000000000000000,0.000000,045d28m43.0952400000s,009d13m34.6445520000s,160.537,2.016,5036148.106,517686.009,160.537,FIXED,29,37,1.150,0.014,0.017,0.0,2023-11-13,11:31:45,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,232.495,0,0.00000000,270.00000000,0.000,0.000,0.000
76,,045d28m43.0927500000s,009d13m34.6683600000s,162.559,0.0000000000000000,0.0000000000000000,0.000000,045d28m43.0927500000s,009d13m34.6683600000s,160.543,2.016,5036148.031,517686.526,160.543,FIXED,29,37,1.150,0.014,0.017,0.0,2023-11-13,11:31:46,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,231.977,0,0.00000000,270.00000000,0.000,0.000,0.000
77,,045d28m43.0945560000s,009d13m34.6928760000s,162.548,0.0000000000000000,0.0000000000000000,0.000000,045d28m43.0945560000s,009d13m34.6928760000s,160.532,2.016,5036148.088,517687.058,160.532,FIXED,28,37,1.150,0.014,0.017,0.0,2023-11-13,11:31:47,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,231.462,0,0.00000000,270.00000000,0.000,0.000,0.000
78,,045d28m43.0934940000s,009d13m34.7197140000s,162.554,0.0000000000000000,0.0000000000000000,0.000000,045d28m43.0934940000s,009d13m34.7197140000s,160.538,2.016,5036148.057,517687.641,160.538,FIXED,28,37,1.150,0.014,0.017,0.0,2023-11-13,11:31:48,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,230.884,0,0.00000000,270.00000000,0.000,0.000,0.000
79,,045d28m43.0919580000s,009d13m34.7441640000s,162.572,0.0000000000000000,0.0000000000000000,0.000000,045d28m43.0919580000s,009d13m34.7441640000s,160.556,2.016,5036148.011,517688.172,160.556,FIXED,29,37,1.150,0.014,0.017,0.0,2023-11-13,11:31:49,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,230.354,0,0.00000000,270.00000000,0.000,0.000,0.000
80,,045d28m43.0926240000s,009d13m34.7690340000s,162.578,0.0000000000000000,0.0000000000000000,0.000000,045d28m43.0926240000s,009d13m34.7690340000s,160.562,2.016,5036148.033,517688.712,160.562,FIXED,28,36,1.150,0.014,0.017,0.0,2023-11-13,11:31:50,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,229.825,0,0.00000000,270.00000000,0.000,0.000,0.000
81,,045d28m43.0900200000s,009d13m34.7925540000s,162.594,0.0000000000000000,0.0000000000000000,0.000000,045d28m43.0900200000s,009d13m34.7925540000s,160.578,2.016,5036147.954,517689.223,160.578,FIXED,27,37,1.150,0.014,0.017,0.0,2023-11-13,11:31:51,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,229.310,0,0.00000000,270.00000000,0.000,0.000,0.000
82,,045d28m43.0901880000s,009d13m34.8166320000s,162.584,0.0000000000000000,0.0000000000000000,0.000000,045d28m43.0901880000s,009d13m34.8166320000s,160.568,2.016,5036147.961,517689.746,160.568,FIXED,28,37,1.150,0.014,0.017,0.0,2023-11-13,11:31:52,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,228.798,0,0.00000000,270.00000000,0.000,0.000,0.000
83,,045d28m43.0874580000s,009d13m34.8450600000s,162.592,0.0000000000000000,0.0000000000000000,0.000000,045d28m43.0874580000s,009d13m34.8450600000s,160.576,2.016,5036147.878,517690.363,160.576,FIXED,27,37,1.150,0.014,0.017,0.0,2023-11-13,11:31:53,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,228.180,0,0.00000000,270.00000000,0.000,0.000,0.000
84,,045d28m43.0855380000s,009d13m34.8698520000s,162.626,0.0000000000000000,0.0000000000000000,0.000000,045d28m43.0855380000s,009d13m34.8698520000s,160.610,2.016,5036147.821,517690.901,160.610,FIXED,28,37,1.150,0.014,0.017,0.0,2023-11-13,11:31:54,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,227.639,0,0.00000000,270.00000000,0.000,0.000,0.000
85,,045d28m43.0858140000s,009d13m34.8940080000s,162.611,0.0000000000000000,0.0000000000000000,0.000000,045d28m43.0858140000s,009d13m34.8940080000s,160.595,2.016,5036147.831,517691.426,160.595,FIXED,29,36,1.150,0.014,0.017,0.0,2023-11-13,11:31:55,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,227.126,0,0.00000000,270.00000000,0.000,0.000,0.000
86,,045d28m43.0819380000s,009d13m34.9200420000s,162.602,0.0000000000000000,0.0000000000000000,0.000000,045d28m43.0819380000s,009d13m34.9200420000s,160.586,2.016,5036147.713,517691.991,160.586,FIXED,28,36,1.150,0.014,0.017,0.0,2023-11-13,11:31:56,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,226.557,0,0.00000000,270.00000000,0.000,0.000,0.000
87,,045d28m43.0796820000s,009d13m34.9465860000s,162.649,0.0000000000000000,0.0000000000000000,0.000000,045d28m43.0796820000s,009d13m34.9465860000s,160.633,2.016,5036147.645,517692.568,160.633,FIXED,29,36,1.150,0.014,0.017,0.0,2023-11-13,11:31:57,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,225.975,0,0.00000000,270.00000000,0.000,0.000,0.000
88,,045d28m43.0801740000s,009d13m34.9738320000s,162.671,0.0000000000000000,0.0000000000000000,0.000000,045d28m43.0801740000s,009d13m34.9738320000s,160.655,2.016,5036147.661,517693.159,160.655,FIXED,28,36,1.150,0.014,0.017,0.0,2023-11-13,11:31:58,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,225.393,0,0.00000000,270.00000000,0.000,0.000,0.000
89,,045d28m43.0777620000s,009d13m35.0010180000s,162.660,0.0000000000000000,0.0000000000000000,0.000000,045d28m43.0777620000s,009d13m35.0010180000s,160.644,2.016,5036147.589,517693.750,160.644,FIXED,29,35,1.150,0.014,0.017,0.0,2023-11-13,11:31:59,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,224.804,0,0.00000000,270.00000000,0.000,0.000,0.000
90,,045d28m43.0760400000s,009d13m35.0265180000s,162.666,0.0000000000000000,0.0000000000000000,0.000000,045d28m43.0760400000s,009d13m35.0265180000s,160.650,2.016,5036147.537,517694.303,160.650,FIXED,29,35,1.150,0.014,0.017,0.0,2023-11-13,11:32:00,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,224.253,0,0.00000000,270.00000000,0.000,0.000,0.000
91,,045d28m43.0756200000s,009d13m35.0509080000s,162.688,0.0000000000000000,0.0000000000000000,0.000000,045d28m43.0756200000s,009d13m35.0509080000s,160.672,2.016,5036147.526,517694.833,160.672,FIXED,29,35,1.150,0.014,0.017,0.0,2023-11-13,11:32:01,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,223.728,0,0.00000000,270.00000000,0.000,0.000,0.000
92,,045d28m43.0720320000s,009d13m35.0760720000s,162.682,0.0000000000000000,0.0000000000000000,0.000000,045d28m43.0720320000s,009d13m35.0760720000s,160.666,2.016,5036147.416,517695.380,160.666,FIXED,29,35,1.150,0.014,0.017,0.0,2023-11-13,11:32:02,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,223.178,0,0.00000000,270.00000000,0.000,0.000,0.000
93,,045d28m43.0724100000s,009d13m35.0996760000s,162.698,0.0000000000000000,0.0000000000000000,0.000000,045d28m43.0724100000s,009d13m35.0996760000s,160.682,2.016,5036147.430,517695.892,160.682,FIXED,29,35,1.150,0.014,0.017,0.0,2023-11-13,11:32:03,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,222.673,0,0.00000000,270.00000000,0.000,0.000,0.000
94,,045d28m43.0706820000s,009d13m35.1225000000s,162.703,0.0000000000000000,0.0000000000000000,0.000000,045d28m43.0706820000s,009d13m35.1225000000s,160.687,2.016,5036147.378,517696.388,160.687,FIXED,28,35,1.150,0.014,0.017,0.0,2023-11-13,11:32:04,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,222.179,0,0.00000000,270.00000000,0.000,0.000,0.000
95,,045d28m43.0673040000s,009d13m35.1497400000s,162.706,0.0000000000000000,0.0000000000000000,0.000000,045d28m43.0673040000s,009d13m35.1497400000s,160.690,2.016,5036147.275,517696.979,160.690,FIXED,28,35,1.150,0.014,0.017,0.0,2023-11-13,11:32:05,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,221.584,0,0.00000000,270.00000000,0.000,0.000,0.000
96,,045d28m43.0651080000s,009d13m35.1802260000s,162.699,0.0000000000000000,0.0000000000000000,0.000000,045d28m43.0651080000s,009d13m35.1802260000s,160.683,2.016,5036147.209,517697.641,160.683,FIXED,28,35,1.150,0.014,0.017,0.0,2023-11-13,11:32:06,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,220.926,0,0.00000000,270.00000000,0.000,0.000,0.000
97,,045d28m43.0608420000s,009d13m35.2050420000s,162.697,0.0000000000000000,0.0000000000000000,0.000000,045d28m43.0608420000s,009d13m35.2050420000s,160.681,2.016,5036147.079,517698.181,160.681,FIXED,28,35,1.190,0.014,0.017,0.0,2023-11-13,11:32:07,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,220.380,0,0.00000000,270.00000000,0.000,0.000,0.000
98,,045d28m43.0574460000s,009d13m35.2315800000s,162.725,0.0000000000000000,0.0000000000000000,0.000000,045d28m43.0574460000s,009d13m35.2315800000s,160.709,2.016,5036146.976,517698.757,160.709,FIXED,28,35,1.150,0.014,0.017,0.0,2023-11-13,11:32:08,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,219.797,0,0.00000000,270.00000000,0.000,0.000,0.000
99,,045d28m43.0563000000s,009d13m35.2574220000s,162.748,0.0000000000000000,0.0000000000000000,0.000000,045d28m43.0563000000s,009d13m35.2574220000s,160.732,2.016,5036146.942,517699.318,160.732,FIXED,26,34,1.200,0.014,0.017,0.0,2023-11-13,11:32:09,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,219.238,0,0.00000000,270.00000000,0.000,0.000,0.000
100,,045d28m43.0513620000s,009d13m35.2848300000s,162.732,0.0000000000000000,0.0000000000000000,0.000000,045d28m43.0513620000s,009d13m35.2848300000s,160.716,2.016,5036146.791,517699.914,160.716,FIXED,27,35,1.200,0.014,0.017,0.0,2023-11-13,11:32:10,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,218.636,0,0.00000000,270.00000000,0.000,0.000,0.000
101,,045d28m43.0494900000s,009d13m35.3135220000s,162.751,0.0000000000000000,0.0000000000000000,0.000000,045d28m43.0494900000s,009d13m35.3135220000s,160.735,2.016,5036146.735,517700.537,160.735,FIXED,27,34,1.150,0.014,0.017,0.0,2023-11-13,11:32:11,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,218.014,0,0.00000000,270.00000000,0.000,0.000,0.000
102,,045d28m43.0466820000s,009d13m35.3423460000s,162.761,0.0000000000000000,0.0000000000000000,0.000000,045d28m43.0466820000s,009d13m35.3423460000s,160.745,2.016,5036146.650,517701.163,160.745,FIXED,27,34,1.150,0.014,0.017,0.0,2023-11-13,11:32:12,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,217.387,0,0.00000000,270.00000000,0.000,0.000,0.000
103,,045d28m43.0413060000s,009d13m35.3730780000s,162.773,0.0000000000000000,0.0000000000000000,0.000000,045d28m43.0413060000s,009d13m35.3730780000s,160.757,2.016,5036146.486,517701.830,160.757,FIXED,27,34,1.150,0.014,0.017,0.0,2023-11-13,11:32:13,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,216.708,0,0.00000000,270.00000000,0.000,0.000,0.000
104,,045d28m43.0381380000s,009d13m35.4040140000s,162.766,0.0000000000000000,0.0000000000000000,0.000000,045d28m43.0381380000s,009d13m35.4040140000s,160.750,2.016,5036146.391,517702.502,160.750,FIXED,26,34,1.150,0.014,0.017,0.0,2023-11-13,11:32:14,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,216.037,0,0.00000000,270.00000000,0.000,0.000,0.000
105,,045d28m43.0344240000s,009d13m35.4347220000s,162.783,0.0000000000000000,0.0000000000000000,0.000000,045d28m43.0344240000s,009d13m35.4347220000s,160.767,2.016,5036146.278,517703.169,160.767,FIXED,26,34,1.150,0.014,0.017,0.0,2023-11-13,11:32:15,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,215.365,0,0.00000000,270.00000000,0.000,0.000,0.000
106,,045d28m43.0295340000s,009d13m35.4655680000s,162.802,0.0000000000000000,0.0000000000000000,0.000000,045d28m43.0295340000s,009d13m35.4655680000s,160.786,2.016,5036146.129,517703.839,160.786,FIXED,26,34,1.150,0.014,0.017,0.0,2023-11-13,11:32:16,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,214.685,0,0.00000000,270.00000000,0.000,0.000,0.000
107,,045d28m43.0256580000s,009d13m35.4943320000s,162.791,0.0000000000000000,0.0000000000000000,0.000000,045d28m43.0256580000s,009d13m35.4943320000s,160.775,2.016,5036146.011,517704.464,160.775,FIXED,26,34,1.150,0.014,0.017,0.0,2023-11-13,11:32:17,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,214.058,0,0.00000000,270.00000000,0.000,0.000,0.000
108,,045d28m43.0217820000s,009d13m35.5237680000s,162.825,0.0000000000000000,0.0000000000000000,0.000000,045d28m43.0217820000s,009d13m35.5237680000s,160.809,2.016,5036145.893,517705.104,160.809,FIXED,26,34,1.150,0.014,0.017,0.0,2023-11-13,11:32:18,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,213.411,0,0.00000000,270.00000000,0.000,0.000,0.000
109,,045d28m43.0143420000s,009d13m35.5523160000s,162.824,0.0000000000000000,0.0000000000000000,0.000000,045d28m43.0143420000s,009d13m35.5523160000s,160.808,2.016,5036145.665,517705.724,160.808,FIXED,26,34,1.150,0.014,0.017,0.0,2023-11-13,11:32:19,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,212.773,0,0.00000000,270.00000000,0.000,0.000,0.000
110,,045d28m43.0093500000s,009d13m35.5845780000s,162.837,0.0000000000000000,0.0000000000000000,0.000000,045d28m43.0093500000s,009d13m35.5845780000s,160.821,2.016,5036145.513,517706.425,160.821,FIXED,27,34,1.150,0.014,0.017,0.0,2023-11-13,11:32:20,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,212.063,0,0.00000000,270.00000000,0.000,0.000,0.000
111,,045d28m43.0016880000s,009d13m35.6151900000s,162.867,0.0000000000000000,0.0000000000000000,0.000000,045d28m43.0016880000s,009d13m35.6151900000s,160.851,2.016,5036145.279,517707.090,160.851,FIXED,26,34,1.150,0.014,0.017,0.0,2023-11-13,11:32:21,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,211.376,0,0.00000000,270.00000000,0.000,0.000,0.000
112,,045d28m42.9922440000s,009d13m35.6463000000s,162.853,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.9922440000s,009d13m35.6463000000s,160.837,2.016,5036144.989,517707.766,160.837,FIXED,26,33,1.150,0.014,0.017,0.0,2023-11-13,11:32:22,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,210.678,0,0.00000000,270.00000000,0.000,0.000,0.000
113,,045d28m42.9846240000s,009d13m35.6795160000s,162.850,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.9846240000s,009d13m35.6795160000s,160.834,2.016,5036144.756,517708.488,160.834,FIXED,26,34,1.150,0.014,0.017,0.0,2023-11-13,11:32:23,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,209.941,0,0.00000000,270.00000000,0.000,0.000,0.000
114,,045d28m42.9771780000s,009d13m35.7109260000s,162.874,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.9771780000s,009d13m35.7109260000s,160.858,2.016,5036144.528,517709.171,160.858,FIXED,26,34,1.150,0.014,0.017,0.0,2023-11-13,11:32:24,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,209.239,0,0.00000000,270.00000000,0.000,0.000,0.000
115,,045d28m42.9659520000s,009d13m35.7380160000s,162.858,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.9659520000s,009d13m35.7380160000s,160.842,2.016,5036144.183,517709.760,160.842,FIXED,26,34,1.150,0.014,0.017,0.0,2023-11-13,11:32:25,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,208.620,0,0.00000000,270.00000000,0.000,0.000,0.000
116,,045d28m42.9587040000s,009d13m35.7635100000s,162.868,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.9587040000s,009d13m35.7635100000s,160.852,2.016,5036143.961,517710.314,160.852,FIXED,26,34,1.150,0.014,0.017,0.0,2023-11-13,11:32:26,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,208.048,0,0.00000000,270.00000000,0.000,0.000,0.000
117,,045d28m42.9490920000s,009d13m35.7897540000s,162.877,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.9490920000s,009d13m35.7897540000s,160.861,2.016,5036143.666,517710.884,160.861,FIXED,26,33,1.150,0.014,0.017,0.0,2023-11-13,11:32:27,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,207.450,0,0.00000000,270.00000000,0.000,0.000,0.000
118,,045d28m42.9394980000s,009d13m35.8186680000s,162.892,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.9394980000s,009d13m35.8186680000s,160.876,2.016,5036143.372,517711.513,160.876,FIXED,27,36,1.150,0.014,0.017,0.0,2023-11-13,11:32:28,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,206.795,0,0.00000000,270.00000000,0.000,0.000,0.000
119,,045d28m42.9338880000s,009d13m35.8465800000s,162.901,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.9338880000s,009d13m35.8465800000s,160.885,2.016,5036143.200,517712.119,160.885,FIXED,27,35,1.200,0.014,0.017,0.0,2023-11-13,11:32:29,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,206.178,0,0.00000000,270.00000000,0.000,0.000,0.000
120,,045d28m42.9241500000s,009d13m35.8717680000s,162.889,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.9241500000s,009d13m35.8717680000s,160.873,2.016,5036142.901,517712.667,160.873,FIXED,27,35,1.200,0.014,0.017,0.0,2023-11-13,11:32:30,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,205.606,0,0.00000000,270.00000000,0.000,0.000,0.000
121,,045d28m42.9155880000s,009d13m35.8980780000s,162.901,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.9155880000s,009d13m35.8980780000s,160.885,2.016,5036142.639,517713.239,160.885,FIXED,26,35,1.200,0.014,0.017,0.0,2023-11-13,11:32:31,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,205.012,0,0.00000000,270.00000000,0.000,0.000,0.000
122,,045d28m42.9054120000s,009d13m35.9259660000s,162.940,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.9054120000s,009d13m35.9259660000s,160.924,2.016,5036142.327,517713.845,160.924,FIXED,26,35,1.200,0.014,0.017,0.0,2023-11-13,11:32:32,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,204.374,0,0.00000000,270.00000000,0.000,0.000,0.000
123,,045d28m42.8946060000s,009d13m35.9506260000s,162.955,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.8946060000s,009d13m35.9506260000s,160.939,2.016,5036141.995,517714.382,160.939,FIXED,27,35,1.200,0.014,0.017,0.0,2023-11-13,11:32:33,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,203.807,0,0.00000000,270.00000000,0.000,0.000,0.000
124,,045d28m42.8856300000s,009d13m35.9767620000s,162.959,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.8856300000s,009d13m35.9767620000s,160.943,2.016,5036141.719,517714.950,160.943,FIXED,27,35,1.200,0.014,0.017,0.0,2023-11-13,11:32:34,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,203.217,0,0.00000000,270.00000000,0.000,0.000,0.000
125,,045d28m42.8747040000s,009d13m36.0021780000s,162.948,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.8747040000s,009d13m36.0021780000s,160.932,2.016,5036141.384,517715.503,160.932,FIXED,27,35,1.200,0.014,0.017,0.0,2023-11-13,11:32:35,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,202.638,0,0.00000000,270.00000000,0.000,0.000,0.000
126,,045d28m42.8636640000s,009d13m36.0313860000s,162.983,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.8636640000s,009d13m36.0313860000s,160.967,2.016,5036141.045,517716.138,160.967,FIXED,27,36,1.200,0.014,0.017,0.0,2023-11-13,11:32:36,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,201.971,0,0.00000000,270.00000000,0.000,0.000,0.000
127,,045d28m42.8526840000s,009d13m36.0605820000s,162.981,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.8526840000s,009d13m36.0605820000s,160.965,2.016,5036140.708,517716.773,160.965,FIXED,27,35,1.200,0.014,0.017,0.0,2023-11-13,11:32:37,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,201.310,0,0.00000000,270.00000000,0.000,0.000,0.000
128,,045d28m42.8401380000s,009d13m36.0859680000s,162.991,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.8401380000s,009d13m36.0859680000s,160.975,2.016,5036140.322,517717.325,160.975,FIXED,27,35,1.200,0.014,0.017,0.0,2023-11-13,11:32:38,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,200.724,0,0.00000000,270.00000000,0.000,0.000,0.000
129,,045d28m42.8281860000s,009d13m36.1139580000s,163.028,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.8281860000s,009d13m36.1139580000s,161.012,2.016,5036139.955,517717.933,161.012,FIXED,26,36,1.200,0.014,0.017,0.0,2023-11-13,11:32:39,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,200.081,0,0.00000000,270.00000000,0.000,0.000,0.000
130,,045d28m42.8157480000s,009d13m36.1421880000s,163.021,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.8157480000s,009d13m36.1421880000s,161.005,2.016,5036139.573,517718.547,161.005,FIXED,26,36,1.200,0.014,0.017,0.0,2023-11-13,11:32:40,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,199.439,0,0.00000000,270.00000000,0.000,0.000,0.000
131,,045d28m42.8017860000s,009d13m36.1710660000s,163.036,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.8017860000s,009d13m36.1710660000s,161.020,2.016,5036139.144,517719.176,161.020,FIXED,27,36,1.200,0.014,0.017,0.0,2023-11-13,11:32:41,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,198.774,0,0.00000000,270.00000000,0.000,0.000,0.000
132,,045d28m42.7869900000s,009d13m36.2011620000s,163.029,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.7869900000s,009d13m36.2011620000s,161.013,2.016,5036138.689,517719.830,161.013,FIXED,27,37,1.190,0.014,0.017,0.0,2023-11-13,11:32:42,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,198.085,0,0.00000000,270.00000000,0.000,0.000,0.000
